"artist","PC1","PC2","PC3"
"Dusty Springfield",-0.372371201975887,-0.254962203477013,-0.171376200485671
"Echo & the Bunnymen",-1.29958725979345,0.932452194124803,-0.409380572522493
"Eddie Cochran",-0.62213700764275,-0.959419814914706,0.155190037870161
"Ella Fitzgerald",0.940328359216554,-0.740215476829322,-0.0354940044753482
"Elliott Smith",0.498863038637613,-0.116452053550896,-0.270478458122344
"Elton John",-0.0756406257744912,-1.12217669983378,1.70645339444819
"Elvis Costello",0.126074337818978,0.0244933692321215,-0.0990464863797061
"Elvis Presley",0.239387360605532,-0.542818321173928,-0.0260393172395808
"Eminem",-1.72245336531586,-0.271624232528023,1.61149449150985
"Eric B. & Rakim",-1.4982698911931,-0.707079516218519,1.18940295706427
"Eric Clapton",-0.682323394848062,-0.0276117440504589,-0.318053882948529
"Eric Dolphy",1.20947987181745,0.134991391106332,-0.464358323433355
"Eurythmics",-1.15630385111779,-0.0644390928104772,-0.283871187088316
"Fairport Convention",-0.341723133652694,0.192722853685892,-0.379789759870891
"Faith No More",-1.24316211517008,1.0391168529598,-0.169486617362138
"Fatboy Slim",-1.45413252622571,0.445789634445141,0.176487805113219
"Fats Domino",-0.439709758883139,-1.1428793995763,0.0485174965535387
"Fleetwood Mac",-0.452150535884416,-0.0927153339271247,-0.31473347233508
"Foo Fighters",-1.1631238484604,1.06605127504905,-0.453898612265414
"Frank Zappa",-0.174777084514257,0.44953734792856,0.373436870543759
"Frank Sinatra",1.16569720019812,-0.375738083388945,0.066331460429157
"Frankie Goes To Hollywood",-0.668119186939102,0.672520517657509,-0.435117011264827
"Franz Ferdinand",-1.39963698402698,0.410294694796623,-0.12473393693093
"Fugazi",-0.636247554341385,0.917739928881307,-0.02281305382284
"Fugees",-0.779428355858846,-0.596724008719667,2.20539672448333
"Gang Of Four",-1.65677201254788,0.063735246877202,-0.08463040634868
"Genesis",-0.310848604902475,0.896338701264754,-0.126834842349568
"George Harrison",-0.534010306461113,-0.385131820337657,0.304451090967233
"George Michael",-0.466472570301021,-0.0318379407497494,-0.0266306378316863
"Ghostface Killah",-1.26885061496669,-0.134252807815924,1.39949151683704
"Glen Campbell",-0.164546679097516,-0.159332235347574,-0.299585134126686
"Gorillaz",-0.992175298119835,0.152377679661455,0.168134969099598
"Graham Parker",-1.2128408332544,0.220952367667304,-0.188004554650106
"Gram Parsons",-0.0310447915668402,-0.630077906092405,-0.255975728110937
"Grandmaster Flash & The Furious Five",-1.52474581429272,-0.871603275648129,1.1445734143909
"Grateful Dead",-0.139242697210804,0.389878417360852,-0.557649896697966
"Green Day",-1.99911882885226,0.640971788004871,0.0230140512269738
"Guns N' Roses",-1.15588667386521,1.0609253585296,0.55062780183033
"Hank Williams, Jr.",-0.973085274358873,-0.268886906241835,-0.26559763819295
"Happy Mondays",-1.45447691675436,0.531240536257001,-0.0853911527177587
"Herbie Hancock",0.591993775468795,0.108794642814957,-0.482744404395015
"Hole",-1.04459519323369,1.28055227953373,-0.412254927058692
"Howlin' Wolf",-0.399179619151609,-0.86549418501962,-0.342007530429197
"Hüsker Dü",-0.718483540071521,1.43919081820918,-0.112032260955815
"Ian Dury",-1.42908469771537,-0.110636905073751,0.0443524480019018
"Ice Cube",-1.63690524856188,-0.365436208958079,1.7566563952301
"Iggy Pop",-0.970142732749568,1.02561390605803,-0.0838701701068411
"Ike & Tina Turner",-0.749226565921966,-1.08147461595591,0.0963495799213198
"Interpol",-0.313133352587343,0.746484640668258,0.428990483103807
"Isaac Hayes",-0.0745245204115366,-0.25008323160681,-0.29920793178274
"Jackie Wilson",-0.308946403200173,-0.576536476590939,-0.0822813597268511
"Jackson Browne",-0.00295456397755291,-0.266766921908857,-0.468226586907076
"James Taylor",0.143576218609483,-0.550038419349048,-0.304299741456134
"James Brown",-1.00038399773911,-0.713478831089239,0.104844475246174
"Jane's Addiction",-1.18335785753603,1.66730738925929,0.271980077108862
"Janet Jackson",-0.246750756659385,-0.317357847184334,0.832304126092669
"Janis Joplin",-0.505302717115456,0.47884610857596,0.268227551773137
"JAY-Z",-1.77878816903934,-0.310773619756936,1.62004105857307
"Jeff Buckley",0.560473844194036,1.58768486394556,-0.36731663781907
"Jefferson Airplane",-0.304111961374469,0.640607124034483,-0.39444436494484
"Jerry Lee Lewis",-0.772253646342704,-0.504907783363375,-0.428562271048774
"Jethro Tull",-0.17176040132884,-0.0484698162536636,-0.147212170039643
"Jimi Hendrix",-0.887057763236298,0.844724473868173,0.543231419013618
"Jimmy Cliff",-1.29847409986163,-1.03734991051603,-0.0651261179115937
"Joe Cocker",-0.772813452655493,-0.130144909945445,-0.246236196494884
"John Cale",0.739904353015886,0.0795551401773144,-0.378004447190115
"John Coltrane",0.810504407497533,0.168612412360068,-0.455925929153674
"John Lennon",-0.492453307649907,-0.102379693793562,-0.314647784415668
"Johnny Cash",0.0704075667379375,-1.17396002210442,0.107717984325156
"Jonathan Richman & The Modern Lovers",-0.420558497057884,-0.913552498933246,0.142332735123358
"Joni Mitchell",0.757756560648758,-0.498666738523827,-0.288897268473015
"Joy Division",-1.10754271633585,0.921728930059146,-0.464889007559418
"Kanye West",-1.11021269387845,-0.138431892933603,1.3442652483715
"Kate Bush",0.71532771450267,-0.288340132289377,-0.217420303241057
"King Crimson",0.550862308447658,1.3849633606221,-0.148489114819177
"KISS",-1.41100955266909,0.994556406642599,0.466385395615371
"Kraftwerk",-0.671281195611151,0.347642223328989,-0.121068566857722
"Ms. Lauryn Hill",-0.450540951480331,-0.644309326784109,2.04160128923241
"LCD Soundsystem",-1.45450539243552,0.277798033682961,-0.493582136218841
"Led Zeppelin",-0.722240639589813,1.1042769656328,-0.334470796943481
"Leonard Cohen",1.03047836497112,0.144603462898314,-0.1425721792863
"Little Feat",-0.950764027635658,0.154057514836616,-0.391563053087876
"Little Richard",-0.711869519607478,-0.77845854346611,-0.341519188370186
"Liz Phair",-0.30733223439697,-0.367649798106197,0.576496373222937
"LL Cool J",-1.64966173381108,-0.500009145476015,1.44836053411529
"Loretta Lynn",-0.11244309638175,-1.07705398228089,-0.112611428864808
"Los Lobos",-1.01872729116266,-0.00800636321583158,-0.24820426374225
"Lou Reed",-0.51911002267138,0.268232686412777,0.00360772929882839
"Louis Armstrong",0.663077898244123,-1.2351689578756,-0.0202563720945262
"lovelytheband",-1.01734411494369,-0.101896364345067,-0.118147537816383
"Lucinda Williams",-0.0621077142445521,0.104803504400632,-0.380502431507643
"Lynyrd Skynyrd",-1.26616688248587,0.844856688415149,-0.0749546393469158
"M.I.A.",-1.94712868640316,-0.241870177540404,0.594934810603
"Madonna",-1.40483033139509,0.0469054749910016,0.120377866532718
"Manic Street Preachers",-1.21664378900846,0.732617020725769,-0.430822852183959
"Martha Reeves & The Vandellas",-1.32402174430978,-0.71177693783927,-0.187765392825954
"Marvin Gaye",-0.43455707863807,-0.385783976415319,-0.0235918546868204
"Massive Attack",0.458012611647325,0.456746130309576,-0.243711491079808
"MC5",-0.121431237979808,1.29843350603803,-0.0889962611650129
"Mercury Rev",0.300590020409671,1.36371007754434,-0.366493620760055
"Metallica",-1.29427692834924,1.87207732924787,0.270829587805564
"Michael Jackson",-1.29661105641655,-0.530410197530519,0.353862171064332
"Miles Davis",0.690153373842339,0.0962158087879655,-0.343564011937995
"Missy Elliott",-1.47668245068692,-1.07999809949037,1.45687017848892
"Moby",0.108869343878058,0.662915501434785,-0.0140905101973659
"Modest Mouse",-0.564780953441234,0.064294187905739,0.0478806737216995
"Morrissey",-1.25518163713922,0.869725516003082,-0.0651212624646961
"Motörhead",-1.19458324928901,1.60198586730746,0.724652208388853
"Mott The Hoople",-0.743613983972795,1.26197843942877,-0.0568964901070898
"Muddy Waters",-0.226265493682885,-0.324569398991726,-0.142783737912205
"My Bloody Valentine",0.459950876636714,1.76760133874151,-0.260369531164589
"N.W.A.",-2.21228927276861,-0.730986683709224,1.73349372820206
"Neil Young",-0.0528655144617487,0.261546471414569,-0.47449133387502
"New York Dolls",-1.30002667759176,0.997818412248019,-0.0874752498888097
"New Order",-1.64302994293979,0.977880082459633,-0.343331904629674
"Nick Cave & The Bad Seeds",-0.00714447324235497,0.645973666214839,-0.501523380622247
"Nick Drake",1.87154601212415,-0.926275668402385,-0.427949675425939
"Nico",1.75327090262287,0.500984534262378,-0.273381775665388
"Nine Inch Nails",-0.0366231900866019,0.581522921426041,-0.138825339300806
"Nirvana",-0.990272115839802,1.24345143538453,0.261870440133391
"The Notorious B.I.G.",-1.14111483764219,-0.352511066175576,1.55726931673063
"Oasis",-1.21679887679006,1.90752999349391,-0.240010501087458
"Orbital",0.418717769675295,0.745871402867573,-0.365233598013435
"Ornette Coleman",0.597029259565683,0.135799130615845,-0.276561458999603
"Otis Redding",-0.466052326813051,-0.843751083105126,-0.0433225344106816
"OutKast",-1.18886468015367,-0.503833503507204,1.46439117693156
"Joe Harvey & the Tuesday Night Prophets",-0.630573121021312,0.644697173334665,-0.822656712728357
"Parliament Funkadelic",-1.2665883876139,1.68030361159922,0.30070193999925
"Patsy Cline",0.802117881117243,-1.40283380019231,-0.113852528255219
"Patti Smith",-0.240193904246066,0.116360489732769,1.06310250008548
"Paul McCartney",-0.0869682084242856,0.168841908319894,-0.14596763347509
"Paul Simon",-0.185026502997099,-0.478718769729529,-0.139872227038248
"Pavement",-0.486777217166556,0.859969379535202,-0.452943487434627
"Pearl Jam",-1.0473144988681,1.01724958537183,-0.320202162048509
"Pere Ubu",-0.61404882076038,0.347623365044922,0.0979053661336127
"Pet Shop Boys",-1.31962159692358,0.4853786061775,-0.251915824849634
"Peter Gabriel",0.956356428423116,0.668291598920445,0.129019611537125
"Pink Floyd",0.787717594174707,1.18280651238831,-0.318406703384516
"Pixies",-0.938560676394812,0.400075102602929,0.562949612764113
"Portishead",-0.0883432086874792,0.665856501493694,0.127032034469991
"Prefab Sprout",-0.567699310192812,0.0394767774586568,-0.103817596231701
"Pretenders",-1.1944953755698,0.729950511273854,-0.104500434864686
"Primal Scream",-1.15484656269099,0.713496198606408,-0.331852932651391
"Prince",-1.0804082170137,-0.341395322071695,0.291009247852502
"Procol Harum",-0.348626602022826,0.330576215552859,-0.3567296425963
"Public Image Ltd.",-1.10224006625677,0.756424877765676,-0.164911359327626
"Public Enemy",-1.75622063234754,-0.281686576529706,1.66474857252937
"Pulp",-0.521245748313314,0.91375478348251,-0.467363032154669
"Queen",-0.466366852430123,1.02979797003,-0.0180313359004615
"Queens of the Stone Age",-1.1595044087881,1.08141971731906,-0.0349112820417883
"R.E.M.",-1.05141102261271,0.978503488392717,-0.112416316348681
"Radiohead",0.145268438556416,0.914523893989734,-0.430015767168285
"Rage Against The Machine",-1.71943338744363,1.24906480247116,0.502424204270661
"Ramones",-1.80041304555111,0.907273272948986,-0.12120355892378
"Randy Newman",2.05392918944499,-0.393956366663496,-0.480715331600556
"Ray Charles",0.458927231923387,-1.1399589333872,-0.0138729877662217
"Red Hot Chili Peppers",-1.60775631530691,0.532731797807781,-0.0287152898120784
"Richard & Linda Thompson",-0.0190530009292421,-0.293255868476485,-0.528791997382868
"Ritchie Valens",0.0792822107931761,-1.05438812514771,0.11090660399151
"Robert Johnson",0.818608382035744,-1.87695905468508,0.15548406972244
"Robert Wyatt",1.28754199632849,0.250042589799568,-0.283438916690739
"Rod Stewart",-0.725439944693482,0.0865163452010398,-0.303358837039561
"Roxy Music",-0.607494072226207,0.871785204095665,-0.0600441872195276
"Roy Orbison",-0.456392045715809,-0.0626396952914385,-0.276917168686445
"Run–D.M.C.",-1.68720107853684,-0.676552513305499,1.18438362000389
"Ry Cooder",0.107819543652028,-0.779588564059207,-0.4787070376769
"Ryan Adams",-0.170863575327663,0.072087807688106,-0.295980178091612
"Sam & Dave",-0.542667817831636,-1.18468822780127,0.0648229839912363
"Sam Cooke",0.497841933973679,-0.874857572239721,-0.227003991656869
"Santana",-0.421754202961041,0.219306005075834,-0.00239815113068899
"Scott Walker",1.23711132943712,0.284872967805171,-0.149390711436512
"Serge Gainsbourg",-0.515616820013366,-0.79273208524184,0.363162637787843
"Sex Pistols",-0.878516641200753,1.32172728704213,0.123365986423158
"Sigur Rós",1.69546622087687,1.50052594548304,-0.64755785672393
"Simon & Garfunkel",0.648991331410144,-0.0566354988625389,0.142816046258193
"Sinéad O'Connor",-0.151360694958699,-0.257867393046609,-0.211846284202885
"Slayer",-0.91367893842493,1.81443850847831,0.818745198469324
"Sleater-Kinney",-1.55085163027752,0.990340052737169,0.400409588681154
"Sly & The Family Stone",-1.04017925586724,-0.404759571779688,0.0431666816156782
"Smokey Robinson & The Miracles",-0.625309233752304,-0.489271690683261,-0.21186427372344
"Snoop Dogg",-1.62201705813384,-0.38529719241279,1.42051995302053
"Soft Cell",-1.33599402509595,0.305163757361173,-0.228578536050088
"Sonic Youth",-0.0262370451286774,1.35166807719429,-0.307761008806428
"Sonny Rollins",0.507323205407172,-0.434873699895827,-0.522046285190994
"Soul II Soul",-1.06918372262501,-0.519202054271579,0.42780750741145
"Soundgarden",-0.808576973003657,1.28202806969273,0.247179931840165
"Spiritualized",0.660638947122138,1.38349648744328,-0.612113044230102
"Spoon",-1.31325560852438,-0.391193476090047,-0.404080855719009
"Stan Getz",1.46207127790475,-0.527478850898205,-0.425096371287035
"Steely Dan",-0.954308054366895,-0.565466094255376,-0.264485049316768
"Stereolab",-0.256289658519975,0.284008316943261,-0.38262666540284
"Stevie Wonder",-0.645209164827018,-0.416834959677446,0.269638489442003
"Suede Silver",0.5250853058591,0.317963098701251,0.606317408439732
"Sufjan Stevens",1.37155001381043,-0.0323481957952858,-0.361530982542318
"$uicideBoy$",-1.06369060317015,-0.3891727342849,0.796326739549508
"Sun Ra",0.997503025993729,-0.152574254288538,-0.0637544993465216
"Super Furry Animals",-0.730989332256406,0.841178529689887,-0.294307219705881
"Supergrass",-0.920170028781374,0.879294521603965,-0.492727749096392
"System Of A Down",-1.56182647640891,0.957105068795482,0.281877740799513
"T. Rex",-0.588103679955287,-0.0175552023641034,0.0885702500914536
"Talk Talk",0.430763267650272,0.311945821639439,-0.207445837938013
"Talking Heads",-1.63057814583622,-0.402243329532954,-0.39608461313602
"Teenage Fanclub",-0.541426118468433,0.382009372847744,-0.53195154700172
"Television",-0.919152737428274,0.882519944090486,-0.244265512975977
"The Allman Brothers Band",-0.552549318142319,1.47496339886629,-0.503965076010764
"The Animals",-0.6803022203551,-0.405305880563246,-0.422752221342625
"Arcade Fire",-0.781731847774756,0.735198433051874,-0.17357529454913
"The B-52's",-1.96896184262343,0.10830355711263,-0.127711876445413
"Bee Gees",-0.335235116489424,0.121983489807939,-0.25500613845211
"The Breeders",0.353164747948004,0.0362350151748556,-0.0242545580182181
"Buzzcocks",-1.40049656021786,1.24744868379492,-0.104888395146318
"The Cars",-1.6969009210257,-0.0870830296110944,-0.270099134681216
"The Chemical Brothers",-1.11961475715756,0.770016698169499,-0.111450608708548
"The Crystals",-0.819565710797688,-0.288956859779392,-0.283835813313533
"Dead Kennedys",-1.53290944713118,1.18549473249542,0.323739938312001
"The Drifters",-0.750744586355514,-1.05364259137243,-0.356693847845322
"Eagles",-0.748055237396513,0.527622734236144,-0.373780790726368
"The Everly Brothers",-0.0742358238905491,-0.683521787085393,-0.277415938696678
"The Fall of Troy",-1.1508628089494,1.47928378383069,0.424285679983736
"The Flaming Lips",-0.200485040351975,1.1228039004037,-0.333288935174075
"The Flying Burrito Brothers",-0.729830154574862,0.0627702120159422,-0.342370518784195
"Four Tops",-0.865481480385869,-0.37723403024328,-0.138379504583749
"The Go-Betweens",-1.21286414181565,0.0691768916347763,-0.316815044246242
"The Human League",-1.25820654917925,-0.393517856997556,-0.123941081988758
"The Impressions",-0.0662462393161866,-0.73648323165925,0.126074998415189
"The Isley Brothers",-1.00112832078149,-0.406374066643142,-0.0617939688016901
"The Jackson 5",-1.11265404761895,-0.505811099565784,-0.0158441602203449
"The Jesus and Mary Chain",-0.685484326156867,0.942357111233842,-0.339994685396359
"The Kingsmen",-0.0849647454221854,-1.18987948187428,-0.527498805582372
"The KLF",-1.20365746714837,0.770502065120615,0.476429766591143
"The Last River Bottomed Fig Plucker",1.21373638614538,-1.09723997447222,-0.563936390531688
"The Libertines",-1.27564882921491,0.694111171840455,-0.125131174820404
"The Lovin' Spoonful",-0.397176134572356,-0.44112243347862,-0.376693236444618
"The Mamas & The Papas",-0.166513287217217,-0.796404609422096,-0.0253219344298118
"The New Pornographers",-1.55270566076875,0.229042379870187,-0.394263061729415
"The O'Jays",-0.985038028840079,-0.312280368178715,-0.0915669875474686
"The Orb",0.046195239426359,0.778980450434078,0.329919366037039
"The Pogues",-1.06376549026544,0.598806233950697,-0.355005591552898
"The Prodigy",-1.42364800578165,1.34750241584194,0.308698114371419
"The Rapture",-1.29002568586029,0.559536180909766,0.423194162808672
"The Replacements",-1.27483570629935,0.755267645393016,-0.118300552887427
"The Righteous Brothers",-0.111616931304662,-0.404938408919413,-0.397481265396279
"The Ronettes",-0.623913371007088,-0.0485584626191627,-0.333141144474824
"The Roots",-1.1531225490376,-0.407909525424265,1.25974809162701
"The Shangri-Las",-0.410991363832845,-0.836992003452311,0.0921806089613953
"The Shins",-1.2237459749997,0.128961364174169,-0.431925825769079
"The Shirelles",-0.498119291634165,-0.942965410735026,-0.140899203652057
"Small Faces",-1.03180110793608,0.081155894621828,-0.180075902626086
"The Smashing Pumpkins",-0.770139114148217,1.35683863301287,-0.297783778378974
"The Specials",-1.61543534345355,-0.384461418055411,0.0146964470818834
"The Stone Roses",-0.741659911591142,0.684451644621794,-0.34930405211329
"The Streets",-1.54370067869234,-0.405208627638843,1.17768369461978
"The Strokes",-1.32814822115774,0.392134692254337,-0.44704355184363
"The Supremes",-0.583128163434309,-0.484674783694886,-0.0856477768760668
"The Temptations",-0.610138375396094,-0.567324075753396,-0.126242690633196
"The The",-0.101999790799318,0.111004870204845,0.639161426708898
"The Undertones",-1.44293403771183,0.1849003866996,-0.381626423751168
"The Verve",-0.943914460635289,1.78146206818927,-0.430241803796423
"The Waterboys",-0.608270640031687,0.301238040208555,-0.332660909872069
"The Zombies",-0.741600334470036,0.611204206531603,-0.168597355037462
"The Band",-1.08310578294758,0.821686150011069,-0.153448185339119
"The Beach Boys",-0.0534393777690899,-0.447972934810304,0.208723514028813
"The Beatles",-0.388358213971922,-0.210078814781208,-0.105400942438646
"The Byrds",-0.690468164685346,-0.0500472661647838,-0.343869218259882
"The Clash",-1.53532925130462,0.251622119906222,0.68951956031521
"The Cure",-1.09469480779039,0.709917131188583,-0.151617104415814
"The Doors",-0.252635980217765,0.0583224557051965,-0.103608924953769
"The Jam",-1.62271083264996,0.76615789303657,-0.0373281989201171
"The Kinks",-1.06420523790113,-0.296726069968469,-0.388624151038284
"The Police",-1.6128937208887,1.83362299481864,0.160856837748002
"The Rolling Stones",-1.26803736379487,0.468584153423925,-0.241396769522654
"The Smiths",-1.72110995438994,0.933442842622053,0.119675804402574
"The Stooges",-0.657456294550731,1.1522493635113,-0.0174320248808538
"The Velvet Underground",0.0420048106801783,0.0465919066238854,-0.734772844597002
"The White Stripes",-0.672950764381396,0.534541768197726,0.0465890174036107
"The Who",-1.02317427749436,0.667298636393819,-0.299377894476887
"Thelonious Monk",1.42692115053062,-0.430055476390814,-0.352367617378431
"Them",-1.27232543410425,-0.0262590626906688,-0.373488107400106
"Thin Lizzy",-0.676388564425487,0.883419844438952,0.326846724584286
"Tim Buckley",0.845983025619489,0.188677871061748,-0.162151049403258
"TLC",-1.38609403776615,-0.488403805247058,0.75934699041149
"Todd Rundgren",-0.616145865313145,0.582090658566465,-0.213317342946352
"Tom Petty",-0.85789141344471,0.121316637563377,0.20010125214294
"Tom Waits",1.30809400942072,-0.618424788469644,-0.0616032091981137
"Tori Amos",1.00508430292727,-0.102868577275957,-0.121288730861441
"Tortoise",0.857770154837581,0.549605727832641,-0.387688857866389
"Tracy Chapman",0.125665836547988,-0.846850979668421,-0.468292995162812
"Traffic",-0.456264671735922,0.485876399509467,-0.378745673713787
"Tricky",-0.950851578551103,-0.259580804140652,0.304134642451508
"TV On The Radio",-0.289604703184449,0.782133372497319,0.241122481983063
"U2",-0.717822081049498,0.628757182845327,-0.14237699588184
"Underworld",0.291478270594133,0.378639394454336,-0.373764680276426
"Van Halen",-0.88028384896997,1.21336367453202,0.101628659885754
"Van Morrison",-0.443209093600162,-0.387213556465136,-0.565034272298481
"Violent Femmes",-1.38098837538566,0.0386288307699129,-0.0988380883205632
"Warren Zevon",-0.528103303074574,-0.127977050930517,-0.452067779667256
"Wayne Shorter",0.71460368270856,0.458635974795139,-0.447699994474601
"Weezer",-1.33909516413819,0.469940650894598,0.0715293429297713
"Wilco",-0.521982309236391,0.251278827904345,-0.406963830251425
"Willie Nelson",0.290185067577252,-0.505650052359673,-0.352589133426713
"Wilson Pickett",-0.812652160025444,-0.850778160592397,-0.169191035531685
"Wire",-0.763830877417551,0.712072338935066,-0.227611107830027
"Woody Guthrie",0.794886358838726,-1.45233997396193,-0.172524006063601
"Wu-Tang Clan",-1.47437941418247,-0.162041140966077,1.61053347823619
"XXXTENTACION",-0.533633750461011,-1.10299775621848,0.788836226121853
"XTC",-1.7780082734735,0.116396877198421,-0.212432933227474
"Yeah Yeah Yeahs",-1.32469832611264,0.941206960373211,-0.206846527822573
"Yes",-0.343520991871125,1.81082105371484,-0.334018872958545
